Customer ID,Customer Name,First_Name,Gender,Segment,Country,City,State,Region,Product ID
JG-15805,John Grady,John,Male,Corporate,United States,Auburn,New York,East,OFF-PA-10003129
LE-16810,Laurel Elliston,Laurel,Female,Consumer,United States,Chicago,Illinois,Central,OFF-PA-10002005
VF-21715,Vicky Freymann,Vicky,Female,Home Office,United States,San Francisco,California,West,TEC-AC-10003116
VS-21820,Vivek Sundaresam,Vivek,Male,Consumer,United States,Los Angeles,California,West,FUR-FU-10002671
KL-16645,Ken Lonsdale,Ken,Male,Consumer,United States,Houston,Texas,Central,TEC-PH-10001061
TB-21625,Trudy Brown,Trudy,Female,Consumer,United States,New York City,New York,East,OFF-BI-10002432
JL-15505,Jeremy Lonsdale,Jeremy,Male,Consumer,United States,Houston,Texas,Central,OFF-PA-10000061
MH-18115,Mick Hernandez,Mick,Male,Home Office,United States,Columbus,Georgia,South,OFF-PA-10001461
KC-16675,Kimberly Carter,Kimberly,Female,Corporate,United States,Louisville,Kentucky,South,OFF-BI-10001510
CD-11920,Carlos Daly,Carlos,Male,Consumer,United States,Oceanside,California,West,TEC-MA-10004255
BM-11785,Bryan Mills,Bryan,Male,Consumer,United States,Harrisonburg,Virginia,South,TEC-AC-10002842
RP-19855,Roy Phan,Roy,Male,Corporate,United States,Seattle,Washington,West,OFF-PA-10000061
JG-15160,James Galang,James,Male,Consumer,United States,Pocatello,Idaho,West,OFF-AP-10003779
DN-13690,Duane Noonan,Duane,Male,Consumer,United States,Tulsa,Oklahoma,Central,FUR-FU-10000206
DW-13480,Dianna Wilson,Dianna,Female,Home Office,United States,Louisville,Kentucky,South,FUR-TA-10004442
BW-11110,Bart Watters,Bart,Male,Corporate,United States,Greensboro,North Carolina,South,OFF-ST-10001490
EH-13945,Eric Hoffmann,Eric,Male,Consumer,United States,Memphis,Tennessee,South,FUR-BO-10000780
TH-21235,Tiffany House,Tiffany,Female,Corporate,United States,Chicago,Illinois,Central,OFF-EN-10001539
MD-17860,Michael Dominguez,Michael,Male,Corporate,United States,Laurel,Maryland,East,OFF-PA-10001204
AM-10360,Alice McCarthy,Alice,Female,Corporate,United States,Cleveland,Ohio,East,OFF-AP-10002350
CM-11815,Candace McMahon,Candace,Female,Corporate,United States,Phoenix,Arizona,West,OFF-FA-10000304
LO-17170,Lori Olson,Lori,Female,Corporate,United States,Concord,New Hampshire,East,OFF-PA-10000565
PO-18865,Patrick O'Donnell,Patrick,Male,Consumer,United States,Columbia,South Carolina,South,FUR-FU-10000320
JH-15910,Jonathan Howell,Jonathan,Male,Consumer,United States,Houston,Texas,Central,OFF-PA-10000300
ML-17410,Maris LaWare,Maris,Female,Consumer,United States,Columbus,Indiana,Central,TEC-MA-10004626
HZ-14950,Henia Zydlo,Henia,Female,Consumer,United States,Houston,Texas,Central,OFF-AR-10003631
JO-15550,Jesus Ocampo,Jesus,Male,Home Office,United States,Omaha,Nebraska,Central,FUR-FU-10003142
GT-14755,Guy Thornton,Guy,Male,Consumer,United States,Harlingen,Texas,Central,OFF-PA-10004888
MG-17890,Michael Granlund,Michael,Male,Home Office,United States,Tigard,Oregon,West,OFF-EN-10004483
KT-16480,Kean Thornton,Kean,Male,Consumer,United States,Dallas,Texas,Central,OFF-AR-10003759
BD-11725,Bruce Degenhardt,Bruce,Male,Consumer,United States,Lafayette,Louisiana,South,TEC-AC-10001090
KA-16525,Kelly Andreada,Kelly,Female,Consumer,United States,San Diego,California,West,OFF-LA-10002762
HW-14935,Helen Wasserman,Helen,Female,Corporate,United States,Indianapolis,Indiana,Central,FUR-FU-10001424
FH-14350,Fred Harton,Fred,Male,Consumer,United States,Dublin,Ohio,East,OFF-PA-10004355
BW-11065,Barry Weirich,Barry,Male,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-ST-10000136
BB-10990,Barry Blumstein,Barry,Male,Corporate,United States,Toledo,Ohio,East,OFF-EN-10003055
CV-12805,Cynthia Voltz,Cynthia,Female,Corporate,United States,Fremont,Nebraska,Central,OFF-AR-10003651
DO-13435,Denny Ordway,Denny,Male,Consumer,United States,Mesa,Arizona,West,FUR-CH-10002073
AB-10255,Alejandro Ballentine,Alejandro,Male,Home Office,United States,Lorain,Ohio,East,OFF-PA-10001593
CS-11860,Cari Schnelling,Cari,Female,Consumer,United States,Jacksonville,North Carolina,South,TEC-AC-10000358
JD-15790,John Dryer,John,Male,Consumer,United States,Houston,Texas,Central,OFF-FA-10001883
KN-16390,Katherine Nockton,Katherine,Female,Corporate,United States,New York City,New York,East,OFF-LA-10003537
MO-17800,Meg O'Connel,Meg,Female,Home Office,United States,Spokane,Washington,West,TEC-AC-10000397
NR-18550,Nick Radford,Nick,Male,Consumer,United States,Pembroke Pines,Florida,South,OFF-ST-10000046
GD-14590,Giulietta Dortch,Giulietta,Female,Corporate,United States,Bellingham,Washington,West,OFF-BI-10002498
SS-20140,Saphhira Shifley,Saphhira,Female,Corporate,United States,Los Angeles,California,West,OFF-BI-10004600
HK-14890,Heather Kirkland,Heather,Female,Corporate,United States,Franklin,Tennessee,South,OFF-BI-10002309
EH-14005,Erica Hernandez,Erica,Female,Home Office,United States,Jonesboro,Arkansas,South,OFF-AR-10001026
DC-12850,Dan Campbell,Dan,Male,Consumer,United States,Florence,Alabama,South,FUR-FU-10001967
CT-11995,Carol Triggs,Carol,Female,Consumer,United States,Apple Valley,Minnesota,Central,OFF-BI-10000042
ML-18040,Michelle Lonsdale,Michelle,Female,Corporate,United States,Missouri City,Texas,Central,TEC-PH-10001644
LW-16990,Lindsay Williams,Lindsay,Female,Corporate,United States,Monroe,North Carolina,South,OFF-BI-10004001
EM-14065,Erin Mull,Erin,Female,Consumer,United States,Frisco,Texas,Central,OFF-BI-10004970
AB-10105,Adrian Barton,Adrian,Male,Consumer,United States,Pearland,Texas,Central,OFF-BI-10000042
NS-18640,Noel Staavos,Noel,Male,Corporate,United States,Orlando,Florida,South,OFF-BI-10004236
GH-14410,Gary Hansen,Gary,Male,Home Office,United States,San Francisco,California,West,TEC-AC-10003399
FO-14305,Frank Olsen,Frank,Male,Consumer,United States,Glendale,Arizona,West,OFF-BI-10003712
TH-21235,Tiffany House,Tiffany,Female,Corporate,United States,Dallas,Texas,Central,OFF-LA-10003498
MG-17680,Maureen Gastineau,Maureen,Female,Home Office,United States,Los Angeles,California,West,FUR-FU-10002501
Dl-13600,Dorris liebe,Dorris,Female,Corporate,United States,Pasadena,Texas,Central,OFF-BI-10002103
LW-17125,Liz Willingham,Liz,Female,Consumer,United States,Norwich,Connecticut,East,FUR-TA-10002622
BW-11200,Ben Wallace,Ben,Male,Consumer,United States,Skokie,Illinois,Central,TEC-CO-10003236
MO-17800,Meg O'Connel,Meg,Female,Home Office,United States,Chicago,Illinois,Central,OFF-BI-10004352
NC-18625,Noah Childs,Noah,Male,Corporate,United States,Dallas,Texas,Central,OFF-PA-10003893
AG-10675,Anna Gayman,Anna,Female,Consumer,United States,Salem,Virginia,South,OFF-PA-10001954
BD-11320,Bill Donatelli,Bill,Male,Consumer,United States,Seattle,Washington,West,OFF-AR-10000034
SC-20305,Sean Christensen,Sean,Male,Consumer,United States,Rochester Hills,Michigan,Central,TEC-PH-10003535
MT-18070,Michelle Tran,Michelle,Female,Home Office,United States,Los Angeles,California,West,OFF-AR-10001022
ND-18460,Neil Ducich,Neil,Male,Corporate,United States,Jacksonville,Florida,South,TEC-PH-10000169
GZ-14545,George Zrebassa,George,Male,Corporate,United States,Thousand Oaks,California,West,FUR-CH-10001482
LC-16930,Linda Cazamias,Linda,Female,Corporate,United States,New York City,New York,East,OFF-AR-10003759
BW-11200,Ben Wallace,Ben,Male,Consumer,United States,Los Angeles,California,West,OFF-AR-10003582
MM-18280,Muhammed MacIntyre,Muhammed,Male,Corporate,United States,New York City,New York,East,FUR-FU-10003798
CL-11890,Carl Ludwig,Carl,Male,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-EN-10002973
BC-11125,Becky Castell,Becky,Female,Home Office,United States,Peoria,Arizona,West,TEC-AC-10002020
TB-21400,Tom Boeckenhauer,Tom,Male,Consumer,United States,Seattle,Washington,West,TEC-MA-10001695
ZC-21910,Zuschuss Carroll,Zuschuss,Female,Consumer,United States,Hickory,North Carolina,South,TEC-AC-10004859
KN-16705,Kristina Nunn,Kristina,Female,Home Office,United States,Auburn,Alabama,South,OFF-BI-10002557
ZD-21925,Zuschuss Donatelli,Zuschuss,Female,Consumer,United States,Los Angeles,California,West,TEC-CO-10000971
SB-20205,Sarah Brown,Sarah,Female,Consumer,United States,Kent,Washington,West,FUR-FU-10004904
SB-20190,Sarah Bern,Sarah,Female,Consumer,United States,New York City,New York,East,FUR-BO-10001567
TS-21610,Troy Staebel,Troy,Male,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10003910
LC-16885,Lena Creighton,Lena,Female,Consumer,United States,Saint Petersburg,Florida,South,OFF-AP-10001124
HG-15025,Hunter Glantz,Hunter,Male,Consumer,United States,Marion,Ohio,East,FUR-FU-10001979
SD-20485,Shirley Daniels,Shirley,Female,Home Office,United States,Chicago,Illinois,Central,OFF-PA-10000295
PG-18895,Paul Gonzalez,Paul,Male,Consumer,United States,Springfield,Virginia,South,TEC-AC-10000358
TW-21025,Tamara Willingham,Tamara,Female,Home Office,United States,Seattle,Washington,West,OFF-AP-10004487
Dp-13240,Dean percer,Dean,Male,Home Office,United States,Maple Grove,Minnesota,Central,TEC-AC-10000397
JE-15715,Joe Elijah,Joe,Male,Consumer,United States,Monroe,North Carolina,South,FUR-CH-10004289
TS-21205,Thomas Seio,Thomas,Male,Corporate,United States,Nashville,Tennessee,South,FUR-FU-10000308
SC-20800,Stuart Calhoun,Stuart,Male,Consumer,United States,Los Angeles,California,West,OFF-BI-10001721
TD-20995,Tamara Dahlen,Tamara,Female,Consumer,United States,Quincy,Illinois,Central,OFF-AP-10001626
CC-12550,Clay Cheatham,Clay,Male,Consumer,United States,San Francisco,California,West,OFF-AR-10002445
JE-15745,Joel Eaton,Joel,Male,Consumer,United States,Florence,Kentucky,South,TEC-AC-10004864
AB-10255,Alejandro Ballentine,Alejandro,Male,Home Office,United States,Carlsbad,New Mexico,West,FUR-BO-10004409
CS-12355,Christine Sundaresam,Christine,Female,Consumer,United States,Dublin,Ohio,East,TEC-PH-10000895
TS-21610,Troy Staebel,Troy,Male,Consumer,United States,San Francisco,California,West,TEC-PH-10000148
MK-17905,Michael Kennedy,Michael,Male,Corporate,United States,Chicago,Illinois,Central,FUR-CH-10004983
CB-12535,Claudia Bergmann,Claudia,Female,Corporate,United States,Chapel Hill,North Carolina,South,FUR-FU-10004586
PF-19165,Philip Fox,Philip,Male,Consumer,United States,Olympia,Washington,West,FUR-CH-10002320
RA-19945,Ryan Akin,Ryan,Male,Consumer,United States,Commerce City,Colorado,West,TEC-AC-10003628
LS-17200,Luke Schmidt,Luke,Male,Corporate,United States,Skokie,Illinois,Central,TEC-PH-10002103
KD-16345,Katherine Ducich,Katherine,Female,Consumer,United States,San Francisco,California,West,OFF-LA-10002473
NK-18490,Neil Knudson,Neil,Male,Home Office,United States,Corpus Christi,Texas,Central,OFF-ST-10002444
CC-12670,Craig Carreira,Craig,Male,Consumer,United States,Los Angeles,California,West,OFF-BI-10004995
AR-10405,Allen Rosenblatt,Allen,Male,Corporate,United States,New York City,New York,East,FUR-TA-10003715
KH-16330,Katharine Harms,Katharine,Female,Corporate,United States,Newark,Ohio,East,OFF-AR-10003190
JS-15685,Jim Sink,Jim,Male,Corporate,United States,New York City,New York,East,OFF-AP-10002118
FO-14305,Frank Olsen,Frank,Male,Consumer,United States,Dallas,Texas,Central,OFF-PA-10002764
DB-13270,Deborah Brumfield,Deborah,Female,Home Office,United States,Dallas,Texas,Central,TEC-PH-10004667
GA-14515,George Ashbrook,George,Male,Consumer,United States,San Francisco,California,West,OFF-PA-10001293
JE-15475,Jeremy Ellison,Jeremy,Male,Consumer,United States,New Rochelle,New York,East,OFF-AP-10001303
TR-21325,Toby Ritter,Toby,Male,Consumer,United States,Belleville,New Jersey,East,OFF-FA-10000992
PG-18895,Paul Gonzalez,Paul,Male,Consumer,United States,Richmond,Virginia,South,TEC-AC-10003832
PJ-19015,Pauline Johnson,Pauline,Female,Consumer,United States,Miami,Florida,South,OFF-AP-10002118
ST-20530,Shui Tom,Shui,Female,Consumer,United States,Parma,Ohio,East,OFF-SU-10002537
EH-14125,Eugene Hildebrand,Eugene,Male,Home Office,United States,Wheeling,West Virginia,East,TEC-PH-10004188
AS-10240,Alan Shonely,Alan,Male,Consumer,United States,Cleveland,Ohio,East,OFF-PA-10003309
RB-19465,Rick Bensley,Rick,Male,Home Office,United States,Detroit,Michigan,Central,TEC-AC-10000991
JK-15730,Joe Kamberova,Joe,Male,Consumer,United States,Chicago,Illinois,Central,TEC-AC-10004877
DC-12850,Dan Campbell,Dan,Male,Consumer,United States,Miami,Florida,South,FUR-BO-10003660
CJ-12010,Caroline Jumper,Caroline,Female,Consumer,United States,Huntington Beach,California,West,OFF-PA-10003022
SC-20575,Sonia Cooley,Sonia,Female,Consumer,United States,Cranston,Rhode Island,East,OFF-BI-10004876
GA-14515,George Ashbrook,George,Male,Consumer,United States,New York City,New York,East,OFF-BI-10002012
MC-17635,Matthew Clasen,Matthew,Male,Corporate,United States,Decatur,Illinois,Central,FUR-CH-10001708
NH-18610,Nicole Hansen,Nicole,Female,Corporate,United States,Pomona,California,West,OFF-AR-10001972
MB-17305,Maria Bertelson,Maria,Female,Consumer,United States,Akron,Ohio,East,OFF-AP-10004859
KT-16480,Kean Thornton,Kean,Male,Consumer,United States,San Francisco,California,West,FUR-CH-10000595
ML-17755,Max Ludwig,Max,Male,Home Office,United States,Springfield,Oregon,West,OFF-BI-10003910
FM-14380,Fred McMath,Fred,Male,Consumer,United States,Bolingbrook,Illinois,Central,OFF-PA-10001307
SB-20205,Sarah Brown,Sarah,Female,Consumer,United States,New York City,New York,East,OFF-AP-10002118
AM-10705,Anne McFarland,Anne,Female,Consumer,United States,Seattle,Washington,West,OFF-LA-10000134
SC-20260,Scott Cohen,Scott,Male,Corporate,United States,New York City,New York,East,OFF-LA-10003148
OT-18730,Olvera Toch,Olvera,Female,Consumer,United States,San Diego,California,West,OFF-BI-10001721
SC-20725,Steven Cartwright,Steven,Male,Consumer,United States,New York City,New York,East,OFF-EN-10004955
DR-12880,Dan Reichenbach,Dan,Male,Corporate,United States,Miami,Florida,South,TEC-PH-10002584
CC-12220,Chris Cortes,Chris,Male,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-TA-10003238
NP-18700,Nora Preis,Nora,Female,Consumer,United States,Denver,Colorado,West,OFF-BI-10000977
DB-13405,Denny Blanton,Denny,Male,Consumer,United States,La Porte,Indiana,Central,TEC-AC-10003023
TH-21550,Tracy Hopkins,Tracy,Female,Home Office,United States,Detroit,Michigan,Central,FUR-FU-10003724
PW-19030,Pauline Webber,Pauline,Female,Corporate,United States,Seattle,Washington,West,FUR-FU-10003489
MA-17995,Michelle Arnett,Michelle,Female,Home Office,United States,Watertown,New York,East,OFF-PA-10000143
GT-14710,Greg Tran,Greg,Male,Consumer,United States,Omaha,Nebraska,Central,OFF-BI-10001634
WB-21850,William Brown,William,Male,Consumer,United States,Los Angeles,California,West,TEC-PH-10001448
ME-17725,Max Engle,Max,Male,Consumer,United States,Dallas,Texas,Central,OFF-LA-10002034
CT-11995,Carol Triggs,Carol,Female,Consumer,United States,Los Angeles,California,West,FUR-FU-10004091
AA-10315,Alex Avila,Alex,Male,Consumer,United States,Minneapolis,Minnesota,Central,OFF-ST-10000885
DR-12880,Dan Reichenbach,Dan,Male,Corporate,United States,Milford,Connecticut,East,OFF-AR-10004999
DK-13225,Dean Katz,Dean,Male,Corporate,United States,Anaheim,California,West,OFF-BI-10004970
FC-14335,Fred Chung,Fred,Male,Corporate,United States,Mesquite,Texas,Central,OFF-BI-10002160
VP-21730,Victor Preis,Victor,Male,Home Office,United States,Las Vegas,Nevada,West,OFF-PA-10003001
TT-21220,Thomas Thornton,Thomas,Male,Consumer,United States,Los Angeles,California,West,OFF-AR-10001988
RA-19285,Ralph Arnett,Ralph,Male,Consumer,United States,New York City,New York,East,TEC-AC-10002637
JC-15775,John Castell,John,Male,Consumer,United States,Los Angeles,California,West,OFF-PA-10003919
GH-14410,Gary Hansen,Gary,Male,Home Office,United States,Chicago,Illinois,Central,OFF-AR-10001446
SG-20470,Sheri Gordon,Sheri,Female,Consumer,United States,New York City,New York,East,TEC-PH-10001468
ND-18460,Neil Ducich,Neil,Male,Corporate,United States,Mount Vernon,New York,East,OFF-PA-10004381
DV-13045,Darrin Van Huff,Darrin,Male,Corporate,United States,Memphis,Tennessee,South,OFF-FA-10003059
KF-16285,Karen Ferguson,Karen,Female,Home Office,United States,Indianapolis,Indiana,Central,FUR-CH-10001854
AH-10120,Adrian Hane,Adrian,Male,Home Office,United States,Houston,Texas,Central,OFF-AR-10003156
RD-19585,Rob Dowd,Rob,Male,Consumer,United States,Los Angeles,California,West,OFF-AR-10000914
TS-21505,Tony Sayre,Tony,Male,Consumer,United States,Concord,New Hampshire,East,OFF-AR-10001547
MB-17305,Maria Bertelson,Maria,Female,Consumer,United States,Citrus Heights,California,West,TEC-AC-10002335
RD-19585,Rob Dowd,Rob,Male,Consumer,United States,Plano,Texas,Central,TEC-AC-10001874
SZ-20035,Sam Zeldin,Sam,Male,Home Office,United States,Lancaster,Ohio,East,TEC-AC-10000290
FH-14275,Frank Hawley,Frank,Male,Corporate,United States,Houston,Texas,Central,TEC-MA-10003173
FM-14290,Frank Merwin,Frank,Male,Home Office,United States,Quincy,Massachusetts,East,OFF-ST-10003306
CS-12460,Chuck Sachs,Chuck,Male,Consumer,United States,Columbus,Georgia,South,FUR-FU-10003976
CA-12265,Christina Anderson,Christina,Female,Consumer,United States,Farmington,New Mexico,West,FUR-CH-10003199
JK-15640,Jim Kriz,Jim,Male,Home Office,United States,Seattle,Washington,West,OFF-AP-10000358
YS-21880,Yana Sorensen,Yana,Female,Corporate,United States,Burlington,North Carolina,South,FUR-FU-10000794
MO-17950,Michael Oakman,Michael,Male,Consumer,United States,Jacksonville,North Carolina,South,OFF-PA-10000807
LS-16945,Linda Southworth,Linda,Female,Corporate,United States,Dallas,Texas,Central,OFF-AP-10000828
DK-12835,Damala Kotsonis,Damala,Female,Corporate,United States,Fremont,Nebraska,Central,FUR-FU-10001706
PO-18850,Patrick O'Brill,Patrick,Male,Consumer,United States,Los Angeles,California,West,OFF-BI-10003784
AH-10585,Angele Hood,Angele,Female,Consumer,United States,Miami,Florida,South,OFF-PA-10002787
FH-14365,Fred Hopkins,Fred,Male,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-PH-10002583
RL-19615,Rob Lucas,Rob,Male,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-AR-10000896
MP-17965,Michael Paige,Michael,Male,Corporate,United States,Warwick,Rhode Island,East,OFF-FA-10003112
CS-12355,Christine Sundaresam,Christine,Female,Consumer,United States,Long Beach,New York,East,OFF-LA-10002043
AT-10735,Annie Thurman,Annie,Female,Consumer,United States,Los Angeles,California,West,OFF-BI-10004465
VG-21790,Vivek Gonzalez,Vivek,Male,Consumer,United States,San Mateo,California,West,FUR-FU-10002703
